"Step","algo_type: robust - reward","algo_type: robust - reward__MIN","algo_type: robust - reward__MAX","algo_type: vanilla - reward","algo_type: vanilla - reward__MIN","algo_type: vanilla - reward__MAX","algo_type: r2 - reward","algo_type: r2 - reward__MIN","algo_type: r2 - reward__MAX"
"5243","0.8857447476405009","0.8454604412294797","0.9036329948472906","0.888708350926621","0.8421739393951848","0.90503454044585","0.7446456090127406","-0.5579727562684207","0.9018407094169575"
"5244","0.887791707493076","0.835193463870457","0.9024746343465437","0.8894131231469049","0.8641296890350625","0.9063454583803927","0.8884861730702598","0.8574783535485133","0.9045227535779299"
"5245","0.8751028055885204","0.823611279416528","0.9047551187159207","0.5064909706215629","-0.6451847745744965","0.8988528163803478","0.5850703136556284","-0.6248877756579653","0.9048010702985159"
"5246","0.5630030427605713","-0.542038288829839","0.8994867592163658","0.8864753894173675","0.857254233961898","0.9034391656720242","0.7407941974220172","-0.5626021961316723","0.902511383399713"
"5247","0.7194773853894948","-0.582004701712658","0.9038124579857202","0.6859268958660698","-0.601135531986388","0.9055308066784085","0.74121909826193","-0.6062014941542975","0.9027714900899414"
"5248","0.7136669363841731","-0.5800078356972354","0.8979307547761849","0.5223575061395719","-0.584374487930349","0.9024196277621146","0.8789207748877832","0.8369363701832461","0.9022230040412146"
"5249","0.7279269783950788","-0.5596655459133717","0.904845097896477","0.5152650363726078","-0.6174642066505668","0.9054871377663491","0.7451676722595443","-0.56305166135032","0.8999415768733181"
"5250","0.8918257807868213","0.8774729264458386","0.9017559615806252","0.8864915566304165","0.8448956757429217","0.9012848338284295","0.8872413198828305","0.8254012729258855","0.9035010312751393"
"5251","0.5674698145261227","-0.5790858485247132","0.9026193473662449","0.8926321995330933","0.8618647182339261","0.9030824346118628","0.8908326484871891","0.8648812643797753","0.9063139767222176"
"5252","0.8810943229023732","0.8565845203610792","0.9101146458731707","0.8851994859941508","0.858336629120738","0.9036645133830721","0.6007630450080613","-0.5602147831617522","0.9045264550772923"
"5253","0.8907791333855539","0.8542087356331151","0.9011590232486787","0.6904361583793405","-0.6049631422855762","0.8867491455053005","0.5969000620802489","-0.5777116898736813","0.9027095358641714"
"5254","0.889282568712859","0.875925075176816","0.9009698716226302","0.508712227567251","-0.5819278659039097","0.9001161644374753","0.8877191733442471","0.8586329845340126","0.9035240034257194"
"5255","0.8888396731922829","0.8458541790192976","0.9025419939667605","0.7125454697554625","-0.562935365767213","0.9044432792296682","0.5972241757379643","-0.6033905480201182","0.9037430508915344"
"5256","0.7182491438429319","-0.5631552539932652","0.899181073782579","0.7025523202394579","-0.5812919156348715","0.9035723026023735","0.8880646656996858","0.8671364161090043","0.9019255243841178"
"5257","0.72411500510149","-0.5545564145733972","0.8997436705010909","0.8822627486530972","0.8588481386349152","0.9022453988973318","0.8868164717681625","0.864372483153017","0.9018491495216325"
"5258","0.8781722809909512","0.8423964687301281","0.9054261395920772","0.6957579852867607","-0.5835250511368465","0.9054017726409308","0.7461870471953955","-0.5882817943862259","0.9025867486332384"
"5259","0.7309573797906254","-0.5633671380223609","0.9059851705879953","0.6979486173222752","-0.6374470197729843","0.9039335066489298","0.88406631338243","0.8574365604952632","0.9003459676186656"
"5260","0.5577594766625995","-0.6195423828883999","0.9020900056740945","0.8869316714349716","0.8677044010990588","0.8991969931923806","0.7263622560342861","-0.6183633751799403","0.8994633502355756"
"5261","0.8891216951968194","0.86934573736001","0.9030173323147073","0.6928399274420736","-0.6491217592044818","0.9030353778876857","0.8892890146065386","0.8596139137154225","0.9055455017153337"
"5262","0.7234049691375932","-0.5955524077571432","0.905460490866714","0.8927429426344695","0.8633517121842856","0.9023708109840405","0.877295775398301","0.8378656748079055","0.9017638391244363"
"5263","0.8854451125323876","0.8609872882991745","0.9031663014602241","0.8748403653103299","0.8431882797197182","0.9022269201582798","0.7373121064376953","-0.559898655954714","0.9024060680397966"
"5264","0.8827997046788348","0.8329952116773434","0.9079639306693009","0.8864627984873688","0.86022168144073","0.9033332206198393","0.8950373083665699","0.8818810731811183","0.9012446305930931"
"5265","0.39822696659164336","-0.5841829190876413","0.9001802075356532","0.7077656756688807","-0.5417963998319122","0.9065032109779124","0.8903293820605752","0.8705911753851627","0.9057610930201636"
"5266","0.7220718960590414","-0.561996383577101","0.8977392377242687","0.6997533194890805","-0.5421912060657472","0.9008316389621029","0.7491403829805294","-0.5397755387694987","0.9045028531387596"
"5267","0.8916931111325255","0.8732263476533539","0.904809435480426","0.5043063807836359","-0.5796116934426121","0.8804739386783506","0.740323424429855","-0.599638338504626","0.9022203210122676"
"5268","0.7291053073869213","-0.5761876169643578","0.9058515913480212","0.6955147429353755","-0.5758234929928815","0.9022686354589966","0.2995539389568308","-0.627578632680554","0.8980262712021292"
"5269","0.4037414710750433","-0.578676296903248","0.9048362093795305","0.890829755708802","0.8776793949634014","0.9023217408286027","0.8875092692971688","0.8563574707096197","0.9026746334125171"
"5270","0.7253479577524841","-0.5602123232486501","0.9078685218402892","0.7070477117836426","-0.5973816043052381","0.9049732940562991","0.7426417066594865","-0.584266414930514","0.9021045756111694"
"5271","0.7312387385382637","-0.55798344425228","0.9059161952053679","0.513630060484163","-0.607231948167717","0.9027844518499186","0.8858595222059712","0.8720026215065456","0.9034467486439662"
"5272","0.7264305492996886","-0.5715382864917093","0.9036023190609803","0.33945290965521413","-0.5977748150360929","0.9008190988259255","0.8936104765703942","0.8744157283832277","0.9080251053987435"
"5273","0.8865296185934489","0.840557107334257","0.9018813216188742","0.7056886389238417","-0.5958601135383446","0.9050219508965108","0.5954318821853702","-0.5794725614921946","0.9046595590742087"
"5274","0.8903164534460112","0.8753483851297963","0.9051410615040971","0.708952268136923","-0.5784483789713583","0.9056810358501859","0.737625260631094","-0.6005846146847884","0.8997440340768278"
"5275","0.40760972314249067","-0.5827606574703016","0.9063780480193954","0.6911981671811318","-0.590374345795561","0.9069515326169054","0.7349376202612876","-0.5425061349333218","0.9022866371499659"
"5276","0.7300083131936959","-0.5721499787848849","0.9017726717689484","0.8948395512604965","0.8787703981137501","0.901332976337982","0.8881082223625583","0.8541932559891905","0.9057533562684854"
"5277","0.8952692649929944","0.8781642524910921","0.9028855052408172","0.708043715497398","-0.5725893719607961","0.9036168819005843","0.5945208965836111","-0.5980786820543736","0.9019219873972053"
"5278","0.7295047197531467","-0.5430251504868513","0.9026736375403652","0.7039258842708273","-0.5869695852656689","0.9065551931477517","0.7446708602871263","-0.5647856599430874","0.9083958996512849"
"5279","0.5761885938413245","-0.5591705242203601","0.907114056664797","0.710215053065102","-0.5819770646649907","0.9067958436718839","0.596139450204902","-0.5707272368323917","0.9032243245922548"
"5280","0.569742694479124","-0.5845267861002992","0.9082393855211611","0.7065225084886095","-0.5796101106058136","0.9069690676030505","0.7390505641062058","-0.5594652821509629","0.9066188999286773"
"5281","0.8853204919817994","0.8731348223329878","0.8968079826495348","0.7028648919295903","-0.5592283109947005","0.9024563757128319","0.7436519796372625","-0.5390347974593157","0.9060518309961253"
"5282","0.8971956011778239","0.876586138456588","0.9028346787072707","0.7059616171157452","-0.5778645476598778","0.9026426540339731","0.8918681272797129","0.8662591644921345","0.9065492617440222"
"5283","0.5704227474506264","-0.5578654369060108","0.9018891605006774","0.7115799188535448","-0.5382477233660691","0.9083804061980009","0.8848547997455709","0.8570366185342437","0.9021811140307828"
"5284","0.7122741006074754","-0.6306418862609439","0.9025816706852329","0.526070193067613","-0.5844717025692504","0.901636765183336","0.7416317000220726","-0.5844708435934863","0.9031265047570997"
"5285","0.7256372970142974","-0.5603242585524751","0.9027364631841575","0.7030402632286873","-0.5839165291411241","0.9022889705425158","0.5877805076730203","-0.6023048430418766","0.9035619615643711"
"5286","0.8881983849370894","0.8481964326129138","0.9005817726343802","0.6935058495748594","-0.5809671085469769","0.9001883839999745","0.5900023968092847","-0.608144144654768","0.9015531279757145"
"5287","0.8899731282733345","0.8590118856787567","0.9082306497327964","0.7122026315832667","-0.5613848575203407","0.9009665301467884","0.742623556175655","-0.5410458435917115","0.9010071792183405"
"5288","0.8955567956280664","0.876103651274112","0.9043042237178844","0.8704991021330197","0.8367995303821847","0.9046918440317033","0.8915058530443456","0.8774679767076161","0.9048796387414388"
"5289","0.730644030027239","-0.536208956973106","0.9034862154793346","0.8735279521227481","0.8332387756907309","0.9028038380732224","0.7328427812798918","-0.6177649738929807","0.8981681759833302"
"5290","0.7212447163940804","-0.6025792616343826","0.90207879153932","0.7049318005301095","-0.5400596870500692","0.8989325406778981","0.7377895501679111","-0.5780909073767505","0.9005087738974207"
"5291","0.7311227616543925","-0.5399365675714848","0.9055250493959304","0.8949727526082443","0.8789414721162139","0.9032005381342193","0.7285840922225952","-0.6238313153996369","0.9040249218853637"
"5292","0.8742243589432431","0.8190594935486224","0.9041271747010267","0.8929284001684237","0.8624502536566132","0.9033647222701202","0.7514376841874684","-0.5398050641189451","0.90490279199837"
"5293","0.7162828316494605","-0.5422450728745793","0.9005929905284585","0.8958018220872593","0.8812596971680473","0.9087712899625611","0.8876456059651563","0.8562543767839841","0.9047187304116131"
"5294","0.8895861188789547","0.8618130899459742","0.9025624722093856","0.33810038513358504","-0.6004850434265576","0.8998100848302162","0.8883189980445966","0.8465705153795637","0.9026660464680202"
"5295","0.8935602189362236","0.8603484806711659","0.9055493586360993","0.7013720035812607","-0.5396689441239485","0.9026108737553857","0.8910180733584021","0.8606350313517055","0.9042676668375779"
"5296","0.5654447242765238","-0.5946376168594347","0.9061293292056491","0.8853658927795411","0.8616159441482539","0.9005241956037363","0.7370514488238951","-0.5367073596061857","0.8982343507374732"
"5297","0.8886028722911384","0.8725858430346305","0.902264573402537","0.8737544984308779","0.7968935806277746","0.8989098255740463","0.5985729384581983","-0.5761366608539844","0.9043241287169227"
"5298","0.7244888999519072","-0.5764888236596146","0.9030940690053558","0.8961292248652205","0.8812315965384151","0.9047214016102676","0.741698108105725","-0.5811209287531589","0.9049969967499998"
"5299","0.889107570098237","0.8746591503076376","0.902515653358765","0.8935741071432339","0.8780227771548158","0.9028132146743963","0.6015785116345158","-0.5638266097926953","0.9033476166344113"
"5300","0.8694115168456176","0.8330788265244227","0.8994584158694165","0.6970977469444272","-0.5897381202153988","0.9015984650125584","0.7422424932975267","-0.5413457148380717","0.8968697956105937"
"5301","0.7224478727637255","-0.5808188416672868","0.9064252517233989","0.7105437634931335","-0.5679475776581392","0.9048010702985159","0.5933425890808989","-0.5615076637980385","0.9054958755733752"
"5302","0.7203820779543234","-0.5805686531208165","0.9052363519293132","0.8658752224652191","0.7687920623881654","0.9012933136361755","0.891045057479487","0.8600764260069554","0.9051468430603518"
"5303","0.5519369626462649","-0.6008655153992887","0.9015382374336446","0.3414706307249463","-0.560544279194435","0.9045524358044905","0.5906185208785132","-0.6224432882344193","0.9047590027323721"
"5304","0.736851478839982","-0.5416372378904618","0.9040141065078314","0.8948982036327436","0.8797214037381134","0.9050001005880307","0.8824666130180697","0.840148753119742","0.9051635223429453"
"5305","0.40910051335965864","-0.5832978029591847","0.9040634663179181","0.882347832287557","0.7944802421103689","0.9032518445949849","0.7328669227956773","-0.5852086519702457","0.9059063900656344"
"5306","0.7272650862598287","-0.566259536034013","0.9042318500523064","0.5262407038235895","-0.6089795460060063","0.9063516328237838","0.7432149056942988","-0.6050319520367166","0.9062940780185049"
"5307","0.88630821260394","0.8543969336628173","0.9041501514188198","0.531414395276078","-0.575690744523498","0.9003198262708341","0.8836005406116719","0.8497099502687441","0.9057125084031168"
"5308","0.891504294906235","0.8614572216113188","0.9024199879389747","0.8902483634136963","0.8557331473312163","0.9001576763753185","0.45709649124355456","-0.5876765820445178","0.9030935227955516"
"5309","0.7244925513232423","-0.5605425393706546","0.8964161025022407","0.881566955185435","0.81757634577344","0.9016856081582183","0.889463750755651","0.8568560689313848","0.9052999512046644"
"5310","0.7337092456241374","-0.5788201050376603","0.9058519862740686","0.8802814147423651","0.8596148038983997","0.8972340270286782","0.46118106676929715","-0.5580123500443974","0.9028713480914099"
"5311","0.7276440812177518","-0.5643813451940548","0.9056346615773442","0.8844302955626633","0.8154627570228599","0.9070068494774459","0.7466918596918665","-0.5971535179355618","0.9061884353480005"
"5312","0.8827985743577533","0.8428424820376541","0.9021536604141378","0.7009081335810762","-0.5616222556002898","0.902670867518147","0.5934652146641951","-0.5860468222765455","0.901702485966248"
"5313","0.8848249367468144","0.8665038050542861","0.9073012255198042","0.8743113831101377","0.8308567716835821","0.8991911578443913","0.7462410294363093","-0.5650846598782966","0.8992406270093685"
"5314","0.5674710918698547","-0.578695241444227","0.9015620919680759","0.7082425580722586","-0.5422437794958309","0.9018902139230701","0.7467721503906548","-0.5476803443545974","0.9031340682907995"
"5315","0.8928561956930273","0.8736672605091689","0.9044898336872913","0.7083254971411757","-0.5678017932550257","0.90337437469465","0.8798403621972379","0.8431103470802679","0.9025841287875649"
"5316","0.884925585243739","0.8431771531206705","0.9010344019739798","0.8902079875412784","0.8714950432016753","0.9109826717127815","0.7392134510521303","-0.5392992029977551","0.9014074189413889"
"5317","0.7152262966882338","-0.5548787556367698","0.9035517059497855","0.8849910638217082","0.8413040994591481","0.906582903817041","0.5989449769899033","-0.5844686909068538","0.9045325201680521"
"5318","0.712937621842439","-0.5810004282714406","0.9032895375333465","0.5273173589419389","-0.5692031944381015","0.9076379610490692","0.8748582041960468","0.8450966585669828","0.8975534889947698"
"5319","0.8912081369131332","0.8771256349816944","0.9039122200004209","0.7040325907949302","-0.6043629464664384","0.904543401915821","0.5950516957112832","-0.5903932102382745","0.9014668787171151"
"5320","0.7256476072881309","-0.5792673357689545","0.9024584771320314","0.5165873952533513","-0.5970823130398879","0.9006912408471588","0.7423751931350578","-0.5869609916462015","0.9065975167308855"
"5321","0.7286549885444313","-0.5609805418308003","0.9027338575546983","0.5335030286067417","-0.5758153823211021","0.9027333101347395","0.6006771869737842","-0.5595994627119503","0.9052450038567487"
"5322","0.8775546752762841","0.8613343550908467","0.9028467630463111","0.8901779575113189","0.870860778702742","0.9010908522990175","0.7470313294785376","-0.5986311773569211","0.9079140731778512"
"5323","0.7262540533368413","-0.5404547629736558","0.9030566203324886","0.7033425793319531","-0.5811469624989227","0.906368305773938","0.8896893904489558","0.8749324518432158","0.901866367695807"
"5324","0.5646371141429848","-0.5986164482723145","0.9027438680946014","0.8799754298824384","0.8418943770749384","0.9034010955000673","0.7482466219057202","-0.5390329629056817","0.9045649763002281"
"5325","0.7144081529380772","-0.6176465224241918","0.9000361008816163","0.8285978851023013","0.3853316702651699","0.9033040213109802","0.5969077228247741","-0.582029634408544","0.9024334272727496"
"5326","0.7148069730469533","-0.6016698114053289","0.9019375757272383","0.8787725710025297","0.8409271187804712","0.9057705584995731","0.7357566546802756","-0.6263119674943733","0.9080070521868029"
"5327","0.8844547472031389","0.8269522792065422","0.904916241333201","0.8877640225280222","0.8559284189108954","0.9075355128946552","0.7463264023572466","-0.5412479191993075","0.9052916575082078"
"5328","0.7214121030564427","-0.5624758591747715","0.9028179889029102","0.7142629320553044","-0.5411840934804744","0.9060008524892889","0.881438067513232","0.8451341187262308","0.9061293010996102"
"5329","0.7245757099887883","-0.6051731416848082","0.902069212986688","0.7068081804919132","-0.5399952657417414","0.9026969747257332","0.8854239240825663","0.8668198115728659","0.9020802308471304"
"5330","0.7120904157501378","-0.5816357541323492","0.9018673877073171","0.7147574660523217","-0.5410312782432283","0.9008683369697837","0.5913770968486122","-0.6094872097564858","0.9030136599672081"
"5331","0.8900414467451286","0.8606928465779558","0.9062254286539976","0.528594117663637","-0.5643813451940548","0.9033383211335976","0.7336064200190572","-0.5988515778952721","0.903013078807843"
"5332","0.5512325417804074","-0.6250397313619571","0.9013740369840202","0.8780531069905796","0.8419470206296866","0.9049474874758412","0.7408752247114947","-0.6017677478974816","0.903473923266554"
"5333","0.7311446144524102","-0.5609001066662553","0.9044265621437522","0.8897938833232111","0.8479202473093093","0.9017175017848673","0.737500510437386","-0.5421615529605889","0.9019892853004284"
"5334","0.7250563147485881","-0.5597325606251288","0.8984752231141854","0.704118373043685","-0.598724701507352","0.9083958996512849","0.5976330997619659","-0.5425907300554716","0.9033304726661396"
"5335","0.7332378445918956","-0.5511340173018789","0.9038888445469662","0.8840570198622","0.8671584394630156","0.9025818560283738","0.5947415695636009","-0.6107194720362685","0.9026458587471183"
"5336","0.8861727495950321","0.8646875519433291","0.904873542389973","0.8833765870217294","0.8541096253015855","0.903871839419375","0.8908752306573031","0.8430033906394594","0.9022496426411285"
"5337","0.5640734686768539","-0.5816430286719755","0.9053024963273918","0.7134291048666872","-0.5782612246162668","0.9046552092528898","0.8902169880264583","0.825817959057493","0.9070921501332093"
"5338","0.7316668433226873","-0.5607770736064779","0.9037792449968742","0.7129157577269678","-0.5779524857875618","0.9048629921171303","0.7351040714756192","-0.6224838787669069","0.9016781726078478"
"5339","0.5609931224017495","-0.6013839935192197","0.9016523812294752","0.693794993970084","-0.6018833565986103","0.9013563349341106","0.8932311090329975","0.8596610937210606","0.9070213419799137"
"5340","0.8952771836960783","0.8811338553829496","0.9041273647090635","0.7126782839833216","-0.5424930516521926","0.9046483601488794","0.44212140058099914","-0.597018539078437","0.902752673644489"
"5341","0.5526393264345718","-0.5998561609678086","0.9019531956436999","0.7069999033759434","-0.5395996624434064","0.9008220801599518","0.8887254724524187","0.8284535677799036","0.9063924222532116"
"5342","0.8872482502136907","0.8423758697730128","0.9057397591067708","0.8899426778206879","0.8565639832090615","0.9015296418545632","0.5895557484744185","-0.5967285367267949","0.8979655814921034"
"5343","0.8821601296153047","0.8436504281400834","0.9029470281359622","0.8878295460668966","0.8645150870521997","0.9062357757471524","0.8863445781820289","0.8619746598655672","0.9043958147858165"
"5344","0.888434566791082","0.85687099226964","0.9039203795393362","0.5205507696584987","-0.5937824847890637","0.9016809890339602","0.8837455096581905","0.8537725087095444","0.9083792449884778"
"5345","0.8903476902756444","0.8613488809925502","0.9050060999300329","0.519548528283385","-0.5917548111858814","0.9023346829421426","0.7227130216858225","-0.6460862966784245","0.9017087520711419"
"5346","0.7280011032628503","-0.5589331709964513","0.9040658264780417","0.8924081464601501","0.876185964064885","0.9029385224290614","0.750712184316966","-0.5396741883869294","0.9060349421965573"
"5347","0.722617539098522","-0.5529904727434455","0.9044982036000844","0.700357523980264","-0.6204192612008108","0.9082676547822184","0.736897885900611","-0.6012827108072827","0.9047654465623488"
"5348","0.7243514926537079","-0.5771398453123031","0.9059977279406732","0.7050907224086779","-0.5595082031944297","0.9002922339266828","0.7396858877989496","-0.5618929801916976","0.9029013358181853"
"5349","0.8837279914032043","0.8597424530881744","0.901734565856749","0.8939727400144042","0.8771288193187666","0.9027260080540677","0.7408108486708316","-0.5795118408734574","0.9058511914545406"
"5350","0.5672532570381149","-0.5826815612289875","0.9025994758857403","0.8804394493441985","0.8135874206845041","0.9033948162451798","0.5912890350515986","-0.6217150680751351","0.9074743151528754"
"5351","0.7146097102742639","-0.5811149922739274","0.9002496692792604","0.7018032129487443","-0.6017617840528586","0.9045827860413049","0.7314233164984734","-0.5836015160930959","0.9106042971302893"
"5352","0.5632257427107362","-0.5786353516535389","0.8984986850717436","0.704567498210446","-0.5565010055737196","0.9040811016413486","0.7420434500632366","-0.5572555895014194","0.9076850315892554"
"5353","0.8878421760557331","0.8592665252999137","0.9046692394376803","0.7128391528105424","-0.5834920232094762","0.9041367718808622","0.8898008117471271","0.8761599884510742","0.9006008336855476"
"5354","0.7122373395638216","-0.6115181166084377","0.9038749121154326","0.8744295743871507","0.7922931736586556","0.9011153239095682","0.7433043869536704","-0.5794615201716553","0.902110637854107"
"5355","0.8849476668452616","0.8160947864411421","0.9025767290926772","0.527436960300081","-0.5955871728715161","0.905643123330527","0.8892470998121421","0.8472662707376237","0.9066602050874478"
"5356","0.39906574570900416","-0.5820325952347598","0.90267724251086","0.6998794718361739","-0.5998465188837571","0.9019255243841178","0.8863304854582387","0.8556453147605086","0.9013225692227993"
"5357","0.893307121485897","0.8608796583722901","0.9062675286992515","0.8863820782644622","0.865890763850231","0.9011707990977355","0.7462319475049393","-0.5774775848175363","0.9043890274769405"
"5358","0.7257632100124446","-0.5382856073641064","0.9006739089369414","0.8862423031489126","0.8746650609295895","0.9035933587181334","0.7382728389580083","-0.5414615561700369","0.9035143632764832"
"5359","0.7250838251181122","-0.5697944907725135","0.903935178491559","0.8782426061546079","0.817268690956337","0.9009364809591143","0.8786099853869856","0.8395109082716559","0.9032312030977306"
"5360","0.7294744962962244","-0.5572172359436451","0.9050520677238434","0.7029352840264808","-0.5609951185563931","0.9028196554176908","0.7438917678455155","-0.5770643037946714","0.9023223518857594"
"5361","0.7259012353741171","-0.6029320099831228","0.9049618835533271","0.8842369111146966","0.8639550341581893","0.8999728354479577","0.7390340303512966","-0.5922615632496091","0.9018313046727111"
"5362","0.7229021402982214","-0.5840963473919457","0.9055680785706344","0.5255146306263195","-0.5811173581185762","0.9049300027057259","0.8941332530559689","0.8641633467301703","0.9041230623533599"
"5363","0.5638829201323992","-0.5793045033610253","0.9031953972479905","0.8915304833792737","0.854845232731686","0.9030607082479557","0.7443660789876004","-0.5613435558247849","0.9039439795007438"
"5364","0.7139577474181543","-0.5845354469780005","0.9011755712185139","0.8816496942651003","0.8349172889384521","0.9022282304413208","0.8695847275714103","0.8399341626977748","0.9010993831451409"
"5365","0.7236400750467293","-0.5621939680663809","0.8946450105875899","0.6935736592309893","-0.5595976459766209","0.9019424205957158","0.8863945894112634","0.857885149785654","0.9049933419172945"
"5366","0.7280645191856698","-0.5450916532349779","0.9058362542907658","0.889068906003368","0.8391166661504041","0.9036578954215623","0.594105861352448","-0.620282088200836","0.9084409602676506"
"5367","0.7165686525439885","-0.5625681267728824","0.899548840741314","0.8782178179074772","0.8575668891522852","0.8977730294090809","0.5845660071973852","-0.5995030190809603","0.8949729023387363"
"5368","0.7268340027438237","-0.5422837652012887","0.9028160516333392","0.8892092421191075","0.8730606056799513","0.9015180493765171","0.8869050203673661","0.8599892324633246","0.9031462516952212"
"5369","0.7257117730401251","-0.601078350249099","0.9062172626444779","0.711120424276464","-0.5814740511483449","0.9052076489218726","0.8808445596964551","0.821236511172156","0.9034518812326645"
"5370","0.8951649919619741","0.8840588835942307","0.900805915247414","0.896916266734634","0.877928630296717","0.9025214251003216","0.7377138143150755","-0.6419823985208757","0.9085200656251791"
"5371","0.5669637480742922","-0.5524095499558781","0.9025738026903182","0.8836172294408214","0.8445512194942499","0.9044265621437522","0.8844585028290647","0.8641908979194337","0.9041923842625327"
"5372","0.8746608163671683","0.8441071931661878","0.8949880842614865","0.5285501975611971","-0.5716205679746749","0.9034871705995279","0.8838313059665186","0.8516735466400609","0.9007480745705263"
"5373","0.5635747711381738","-0.6168023687391284","0.9056679524847718","0.8883238472085879","0.877981394819246","0.8980357255999623","0.5918288560088352","-0.6028313885497274","0.9021295834336295"
"5374","0.8945804687452701","0.877300198761522","0.9101516235082776","0.7139122838125408","-0.5515809918188268","0.9065975167308855","0.7343424396951848","-0.6013998678097023","0.9026150001429092"
"5375","0.89352581777699","0.8750889167116004","0.9071589445935238","0.6985209975260269","-0.582169400411975","0.8998662486101878","0.8909847440284965","0.8763787686087877","0.9039810555321558"
"5376","0.8775840852270608","0.8417611195315708","0.9012809350281363","0.7064998585025929","-0.6003045200273638","0.9013596462318075","0.593264954427128","-0.5756503641909474","0.904439501592866"
"5377","0.7269406242104998","-0.5966812550050682","0.9054014444628794","0.7086215093342716","-0.5619657611396738","0.9035711465912059","0.8876132529937895","0.8574272177712773","0.9076867595724661"
"5378","0.7295250257307678","-0.5408900282906854","0.9028652962118281","0.8959402502902223","0.8804341966606927","0.9066042217633931","0.884706793300302","0.8564545086226394","0.9040334452368344"
"5379","0.7173730337575358","-0.5416779842525578","0.9008254963937798","0.8860968456377455","0.8578987551923607","0.9047323510594185","0.7490024816906956","-0.5549628477139796","0.9066632102640126"
"5380","0.4119076044569623","-0.5636725191898445","0.906270302094425","0.8933223985239251","0.8531535229940016","0.9064647085158645","0.4484391743934314","-0.5751031324608257","0.9012334532578503"
"5381","0.5608754754218316","-0.5978766144176975","0.9011130022754642","0.7094439062889887","-0.5806477280168826","0.9061611744595549","0.44086455766967153","-0.6022205987525882","0.8984058460961079"
"5382","0.893439345487762","0.8673867005497479","0.9029115193485621","0.699162758133929","-0.5773607450259859","0.9008100883866881","0.8846580731167888","0.8521179491968841","0.9030264316458747"
"5383","0.8863492566011212","0.8601254929236205","0.8992121518095747","0.8930466326774689","0.8573735149218407","0.9095001237584889","0.7437971441140788","-0.5747249627129922","0.9049541449818729"
"5384","0.5635316232159482","-0.5633486667260993","0.9031979846608467","0.71086932520259","-0.5800214301118316","0.9032130583296413","0.7316561471543785","-0.5396953105451128","0.9030001339297857"
"5385","0.8882270728001027","0.8581878021041021","0.9040729400709058","0.8879839155286012","0.8455972633065956","0.9057788100404605","0.6022869029227248","-0.564006209412209","0.9029300705268624"
"5386","0.4091449798685312","-0.5794841334869735","0.9053619823004169","0.7135322403589617","-0.5402794073398264","0.9101816057819935","0.4602154150790505","-0.5565288461815987","0.9022735577175319"
"5387","0.7248456261365546","-0.5565201338693136","0.901750743111729","0.7007874121335209","-0.5816895971570304","0.9019892853004284","0.8822126109610078","0.8488354124755839","0.9017883566237916"
"5388","0.8806406097480959","0.8376935200745239","0.9052970726726675","0.8926830634003232","0.8593628377458008","0.9049469629831772","0.45368561991487616","-0.5577175430009146","0.9027368206630446"
"5389","0.8873311265497822","0.8521343229763509","0.9026441928316516","0.5090985388462602","-0.6271443305002915","0.8952863759654028","0.3132234104026842","-0.5806114624941398","0.9032533250307013"
"5390","0.719672586833481","-0.5792254761166746","0.9037783311340237","0.8847636943772488","0.8502848679118982","0.9008051638307742","0.7398084918595937","-0.6201766993642187","0.904460094735995"
"5391","0.5609084151062035","-0.5827421700386279","0.8989544202579182","0.8770555716151749","0.8229544337908032","0.9039198169653235","0.8864594719983107","0.8682291724591547","0.9054404625019133"
"5392","0.8796684946828094","0.8586945191753567","0.9007516204255528","0.8875932485417182","0.8624464038959013","0.9013344775675037","0.7364660576911656","-0.6017560242085388","0.9039829506811878"
"5393","0.565300331478308","-0.5613117606201674","0.900952707479206","0.8830835751133066","0.8556991361064187","0.9069504668281434","0.6022942178917197","-0.5771870673283213","0.9027099448881277"
"5394","0.5693782960479842","-0.5580990296922861","0.9024535261766633","0.8837879955560312","0.8448177544861748","0.900202475922949","0.5846621761114958","-0.6314221468307624","0.9029784630780399"
"5395","0.8915125400386983","0.8782758034303807","0.9014547986092425","0.7027316623672659","-0.5567300015255262","0.9018481816250178","0.8872567434401342","0.8221298340008436","0.9052411359838919"
"5396","0.7207448092517712","-0.5799977283251674","0.9020786316147118","0.886303829395938","0.8471906405903205","0.9041840970259797","0.8883649618977666","0.8617762983024981","0.902002041741779"
"5397","0.5632263181594","-0.5629963385444174","0.9033807825402212","0.8846808865712366","0.8518185384637802","0.9049480283206841","0.8766633721466242","0.8349896318125595","0.9043599311085468"
"5398","0.8907131186894139","0.8720815591907694","0.9044845303531784","0.7092195695977375","-0.5788316014096191","0.9042991335554486","0.5938208877178248","-0.5975217862632002","0.9010787537592724"
"5399","0.5650207258430832","-0.5909926171638407","0.9018845714491127","0.8899803726739228","0.8588351030783838","0.9043989809159021","0.5963558748213523","-0.5757009673205967","0.9041091199816598"
"5400","0.7333153058399177","-0.5386630613691767","0.9037378016432006","0.7051719064532143","-0.5382479934872975","0.9019641919219614","0.7419642853720708","-0.5833721167219439","0.9055620558241688"
"5401","0.7281897178631265","-0.575264920425439","0.9008662036837463","0.7093722400446383","-0.5410980893757342","0.9056545395284229","0.7441232060437863","-0.5387543188902956","0.9006478995830041"
